Date,Value
2001-03-13,1349.482479
2001-03-14,1341.822172
2001-03-15,1343.927205
2001-03-16,1338.132446
2001-03-19,1339.499072
2001-03-20,1333.159376
2001-03-21,1313.630726
2001-03-22,1282.899113
2001-03-23,1291.152849
2001-03-26,1310.408494
2001-03-27,1300.432794
2001-03-28,1295.982279
2001-03-29,1283.173337
2001-03-30,1280.9993
2001-04-02,1279.424385
2001-04-03,1275.851856
2001-04-04,1267.624482
2001-04-05,1278.86735
2001-04-06,1290.059889
2001-04-09,1264.64678
2001-04-10,1270.073311
2001-04-11,1301.936462
2001-04-12,1318.074794
2001-04-13,1318.074794
2001-04-16,1320.118764
2001-04-17,1299.99977
2001-04-18,1305.061367
2001-04-19,1355.541225
2001-04-20,1362.478923
2001-04-23,1347.524669
2001-04-24,1338.610722
2001-04-25,1334.055309
2001-04-26,1340.223482
2001-04-27,1341.414693
2001-04-30,1354.513645
2001-05-01,1362.748082
2001-05-02,1375.855075
2001-05-03,1382.104656
2001-05-04,1362.439674
2001-05-07,1371.068125
2001-05-08,1367.929035
2001-05-09,1369.924549
2001-05-10,1389.42294
2001-05-11,1388.693015
2001-05-14,1368.47492
2001-05-15,1372.925188
2001-05-16,1375.229529
2001-05-17,1398.768642
2001-05-18,1384.978841
2001-05-21,1405.205825
2001-05-22,1402.401615
2001-05-23,1395.957928
2001-05-24,1388.609788
2001-05-25,1388.335075
2001-05-28,1388.176245
2001-05-29,1379.88703
2001-05-30,1365.851161
2001-05-31,1342.110998
2001-06-01,1346.047093
2001-06-04,1358.272788
2001-06-05,1368.045055
2001-06-06,1378.984567
2001-06-07,1394.273343
2001-06-08,1404.909565
2001-06-11,1392.392619
2001-06-12,1378.866056
2001-06-13,1377.639648
2001-06-14,1373.230971
2001-06-15,1370.166498
2001-06-18,1355.033227
2001-06-19,1352.646615
2001-06-20,1346.654446
2001-06-21,1346.845056
2001-06-22,1349.493768
2001-06-25,1342.00969
2001-06-26,1345.703349
2001-06-27,1336.985894
2001-06-28,1326.382838
2001-06-29,1341.896806
2001-07-02,1332.86624
2001-07-03,1345.877483
2001-07-04,1352.024278
2001-07-05,1328.665048
2001-07-06,1306.187048
2001-07-09,1294.624138
2001-07-10,1309.582109
2001-07-11,1305.984668
2001-07-12,1310.293164
2001-07-13,1309.991861
2001-07-16,1319.483402
2001-07-17,1306.326163
2001-07-18,1314.925134
2001-07-19,1310.967725
2001-07-20,1302.839095
2001-07-23,1301.785129
2001-07-24,1293.285527
2001-07-25,1287.361237
2001-07-26,1275.283251
2001-07-27,1276.153769
2001-07-30,1283.934506
2001-07-31,1304.267205
2001-08-01,1330.867625
2001-08-02,1339.052254
2001-08-03,1326.047065
2001-08-06,1321.329276
2001-08-07,1316.528491
2001-08-08,1309.931306
2001-08-09,1297.471946
2001-08-10,1304.219764
2001-08-13,1295.015201
2001-08-14,1301.670001
2001-08-15,1317.108946
2001-08-16,1308.299673
2001-08-17,1323.597688
2001-08-20,1305.783231
2001-08-21,1307.980236
2001-08-22,1311.222991
2001-08-23,1310.44206
2001-08-24,1309.737713
2001-08-27,1318.566549
2001-08-28,1312.941839
2001-08-29,1310.747052
2001-08-30,1302.604622
2001-08-31,1280.120637
2001-09-03,1278.977865
2001-09-04,1277.917271
2001-09-05,1272.721547
2001-09-06,1255.072842
2001-09-07,1230.916413
2001-09-10,1222.139302
2001-09-11,1234.556763
2001-09-12,1155.351984
2001-09-13,1161.334396
2001-09-14,1149.875952
2001-09-17,1083.725909
2001-09-18,1077.448504
2001-09-19,1087.975191
2001-09-20,1065.819076
2001-09-21,1024.766118
2001-09-24,1042.097309
2001-09-25,1056.272244
2001-09-26,1053.039172
2001-09-27,1068.055669
2001-09-28,1091.04914
2001-10-01,1100.906753
2001-10-02,1112.166459
2001-10-03,1113.424126
2001-10-04,1132.021862
2001-10-05,1156.848323
2001-10-08,1134.723532
2001-10-09,1148.595018
2001-10-10,1137.798459
2001-10-11,1155.187989
2001-10-12,1158.795565
2001-10-15,1169.616398
2001-10-16,1172.57725
2001-10-17,1190.001107
2001-10-18,1160.550965
2001-10-19,1145.599412
2001-10-22,1146.190189
2001-10-23,1165.57271
2001-10-24,1174.268466
2001-10-25,1170.655582
2001-10-26,1174.966239
2001-10-29,1161.839342
2001-10-30,1159.667072
2001-10-31,1156.142854
2001-11-01,1161.254621
2001-11-02,1154.422444
2001-11-05,1161.163019
2001-11-06,1176.703789
2001-11-07,1169.104858
2001-11-08,1182.834773
2001-11-09,1196.449577
2001-11-12,1211.073249
2001-11-13,1208.162849
2001-11-14,1230.086205
2001-11-15,1248.985842
2001-11-16,1248.555682
2001-11-19,1256.012632
2001-11-20,1258.266782
2001-11-21,1250.411724
2001-11-22,1245.091105
2001-11-23,1252.092173
2001-11-26,1261.540786
2001-11-27,1270.892803
2001-11-28,1255.350591
2001-11-29,1248.993777
2001-11-30,1265.069671
2001-12-03,1260.739861
2001-12-04,1271.002382
2001-12-05,1296.359494
2001-12-06,1303.857108
2001-12-07,1310.633451
2001-12-10,1304.574641
2001-12-11,1298.027926
2001-12-12,1301.507261
2001-12-13,1288.265329
2001-12-14,1277.904392
2001-12-17,1277.737317
2001-12-18,1284.851577
2001-12-19,1289.684775
2001-12-20,1283.88389
2001-12-21,1277.548478
2001-12-24,1285.938738
2001-12-25,1285.938738
2001-12-26,1284.875876
2001-12-27,1296.538732
2001-12-28,1304.958226
2001-12-31,1308.071064
2002-01-01,1308.071064
2002-01-02,1315.016349
2002-01-03,1316.368905
2002-01-04,1339.24596
2002-01-07,1354.580904
2002-01-08,1353.727026
2002-01-09,1344.964876
2002-01-10,1342.159437
2002-01-11,1335.329048
2002-01-14,1334.309405
2002-01-15,1324.565292
2002-01-16,1319.240839
2002-01-17,1310.184234
2002-01-18,1308.968426
2002-01-21,1321.123709
2002-01-22,1322.653965
2002-01-23,1323.613862
2002-01-24,1323.556704
2002-01-25,1333.590279
2002-01-28,1336.495432
2002-01-29,1343.377178
2002-01-30,1316.633511
2002-01-31,1325.398888
2002-02-01,1320.198173
2002-02-04,1326.393658
2002-02-05,1314.696953
2002-02-06,1311.07001
2002-02-07,1298.07697
2002-02-08,1314.900516
2002-02-11,1333.628056
2002-02-12,1329.877687
2002-02-13,1327.988192
2002-02-14,1345.231704
2002-02-15,1347.623944
2002-02-18,1349.492466
2002-02-19,1339.125073
2002-02-20,1331.486003
2002-02-21,1329.013383
2002-02-22,1312.3905
2002-02-25,1302.961143
2002-02-26,1306.539323
2002-02-27,1308.297796
2002-02-28,1306.716215
2002-03-01,1308.759774
2002-03-04,1335.281911
2002-03-05,1346.849809
2002-03-06,1348.414713
2002-03-07,1373.680285
2002-03-08,1365.398958
2002-03-11,1364.112744
2002-03-12,1356.073749
2002-03-13,1351.311428
2002-03-14,1357.246302
2002-03-15,1350.117393
2002-03-18,1362.05699
2002-03-19,1365.32776
2002-03-20,1373.924626
2002-03-21,1359.738264
2002-03-22,1359.954315
2002-03-25,1354.337457
2002-03-26,1338.248533
2002-03-27,1352.490812
2002-03-28,1364.047082
2002-03-29,1364.047082
2002-04-01,1363.530209
2002-04-02,1350.014447
2002-04-03,1340.418138
2002-04-04,1340.627456
2002-04-05,1345.626812
2002-04-08,1333.97165
2002-04-09,1327.75823
2002-04-10,1327.226212
2002-04-11,1337.213501
2002-04-12,1335.588405
2002-04-15,1337.151317
2002-04-16,1343.886384
2002-04-17,1367.791611
2002-04-18,1374.000724
2002-04-19,1376.018257
2002-04-22,1376.481864
2002-04-23,1381.921285
2002-04-24,1381.851324
2002-04-25,1382.767687
2002-04-26,1383.638769
2002-04-29,1366.6707
2002-04-30,1370.773411
2002-05-01,1376.861061
2002-05-02,1385.735347
2002-05-03,1390.746726
2002-05-06,1379.834084
2002-05-07,1380.315314
2002-05-08,1383.383823
2002-05-09,1382.469283
2002-05-10,1384.320865
2002-05-13,1381.78416
2002-05-14,1382.283247
2002-05-15,1409.996434
2002-05-16,1411.87479
2002-05-17,1426.734103
2002-05-20,1420.560641
2002-05-21,1413.255189
2002-05-22,1421.307436
2002-05-23,1407.824989
2002-05-24,1409.970214
2002-05-27,1408.412663
2002-05-28,1413.769674
2002-05-29,1410.537625
2002-05-30,1411.117931
2002-05-31,1400.752282
2002-06-03,1409.243072
2002-06-04,1407.128044
2002-06-05,1403.626235
2002-06-06,1408.451792
2002-06-07,1407.77836
2002-06-10,1405.319547
2002-06-11,1395.122984
2002-06-12,1393.835515
2002-06-13,1389.693526
2002-06-14,1360.297722
2002-06-17,1354.152407
2002-06-18,1365.021289
2002-06-19,1352.111425
2002-06-20,1364.377464
2002-06-21,1355.69609
2002-06-24,1351.200115
2002-06-25,1345.604255
2002-06-26,1312.067939
2002-06-27,1326.643238
2002-06-28,1326.616483
2002-07-01,1328.577308
2002-07-02,1325.457861
2002-07-03,1318.966675
2002-07-04,1326.794943
2002-07-05,1338.943384
2002-07-08,1351.905716
2002-07-09,1366.931671
2002-07-10,1354.98288
2002-07-11,1321.614713
2002-07-12,1326.417245
2002-07-15,1327.026471
2002-07-16,1308.037898
2002-07-17,1283.438738
2002-07-18,1295.310719
2002-07-19,1284.715396
2002-07-22,1264.521505
2002-07-23,1265.919462
2002-07-24,1220.480854
2002-07-25,1223.645885
2002-07-26,1196.376652
2002-07-29,1214.941833
2002-07-30,1244.655693
2002-07-31,1246.262328
2002-08-01,1233.752464
2002-08-02,1221.740147
2002-08-05,1191.768717
2002-08-06,1170.006127
2002-08-07,1213.039898
2002-08-08,1212.771702
2002-08-09,1220.070822
2002-08-12,1223.345759
2002-08-13,1232.504612
2002-08-14,1226.357692
2002-08-15,1247.639066
2002-08-16,1253.269931
2002-08-19,1250.625015
2002-08-20,1269.523662
2002-08-21,1266.122412
2002-08-22,1273.065564
2002-08-23,1270.861894
2002-08-26,1266.326337
2002-08-27,1271.887007
2002-08-28,1261.777981
2002-08-29,1255.568453
2002-08-30,1251.080709
2002-09-02,1251.011373
2002-09-03,1246.356357
2002-09-04,1232.593031
2002-09-05,1229.232848
2002-09-06,1229.236638
2002-09-09,1237.529203
2002-09-10,1241.679504
2002-09-11,1251.226475
2002-09-12,1256.701636
2002-09-13,1244.815584
2002-09-16,1236.705022
2002-09-17,1250.779188
2002-09-18,1232.506626
2002-09-19,1229.43606
2002-09-20,1213.130227
2002-09-23,1199.019673
2002-09-24,1190.320957
2002-09-25,1175.099684
2002-09-26,1181.055656
2002-09-27,1188.484615
2002-09-30,1169.001217
2002-10-01,1172.230042
2002-10-02,1176.473687
2002-10-03,1175.973412
2002-10-04,1176.359758
2002-10-07,1165.441898
2002-10-08,1166.285941
2002-10-09,1158.75222
2002-10-10,1143.548761
2002-10-11,1157.836685
2002-10-14,1165.641403
2002-10-15,1191.61529
2002-10-16,1197.251676
2002-10-17,1207.678969
2002-10-18,1213.234636
2002-10-21,1210.653146
2002-10-22,1214.464914
2002-10-23,1229.820677
2002-10-24,1231.877113
2002-10-25,1228.025609
2002-10-28,1246.083067
2002-10-29,1228.500433
2002-10-30,1219.148168
2002-10-31,1233.284486
2002-11-01,1221.047731
2002-11-04,1247.879474
2002-11-05,1246.327556
2002-11-06,1256.9493
2002-11-07,1252.883428
2002-11-08,1242.497055
2002-11-11,1217.819628
2002-11-12,1223.83641
2002-11-13,1217.454648
2002-11-14,1223.623946
2002-11-15,1243.811308
2002-11-18,1240.540361
2002-11-19,1236.924631
2002-11-20,1237.727409
2002-11-21,1249.027208
2002-11-22,1260.666721
2002-11-25,1256.309542
2002-11-26,1248.909813
2002-11-27,1236.408561
2002-11-28,1261.543828
2002-11-29,1262.746594
2002-12-02,1271.113506
2002-12-03,1264.732598
2002-12-04,1245.038729
2002-12-05,1248.756973
2002-12-06,1245.284208
2002-12-09,1240.717738
2002-12-10,1228.548485
2002-12-11,1221.327066
2002-12-12,1234.097812
2002-12-13,1227.9026
2002-12-16,1220.830848
2002-12-17,1234.011763
2002-12-18,1225.156616
2002-12-19,1228.108498
2002-12-20,1228.470628
2002-12-23,1237.202859
2002-12-24,1237.050812
2002-12-25,1237.050812
2002-12-26,1236.506486
2002-12-27,1229.372022
2002-12-30,1217.308524
2002-12-31,1224.08379
2003-01-01,1224.08379
2003-01-02,1228.056356
2003-01-03,1246.269793
2003-01-06,1268.949981
2003-01-07,1264.988282
2003-01-08,1264.380424
2003-01-09,1266.946447
2003-01-10,1277.340007
2003-01-13,1286.674169
2003-01-14,1293.506353
2003-01-15,1295.931629
2003-01-16,1287.890717
2003-01-17,1286.282013
2003-01-20,1282.795368
2003-01-21,1277.00252
2003-01-22,1267.89708
2003-01-23,1275.668773
2003-01-24,1275.380858
2003-01-27,1264.422653
2003-01-28,1246.733748
2003-01-29,1240.99733
2003-01-30,1238.952235
2003-01-31,1235.010407
2003-02-03,1226.569387
2003-02-04,1238.026009
2003-02-05,1226.733318
2003-02-06,1215.402664
2003-02-07,1222.575979
2003-02-10,1221.697327
2003-02-11,1213.345646
2003-02-12,1223.030843
